sid,account_sid,date_created,date_updated,date_sent,from,to,body,status,direction,num_segments,price,price_unit,uri,subresource_uris
SMc55420c6b69c7e85,AC887a67f53ab0f8021a31dd0179d89352,2024-06-21T22:01:18.613Z,2024-06-21T22:01:48.613Z,2024-06-21T22:01:30.613Z,+19171000495,+16000000419,Test message 465 for outbound.,sent,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMdd142b075d7bce3e.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9bb021101450c08f/Media.json""}"
SM481c5a074f23989a,AC887a67f53ab0f8021a31dd0179d89352,2026-03-25T12:58:12.914Z,2026-03-25T12:58:42.914Z,2026-03-25T12:58:24.914Z,+16000000351,+17021000083,Test message 466 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM966db8852b5c38bf.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM508e3b94c8181c48/Media.json""}"
SMf3fbe01eebe9cc29,AC887a67f53ab0f8021a31dd0179d89352,2025-02-17T19:25:29.293Z,2025-02-17T19:25:59.293Z,2025-02-17T19:25:41.293Z,+16141000059,+16000000284,Test message 467 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMdc47450506e26e10.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM5c34d4d8091d8fc9/Media.json""}"
SM8ba7fdd704c50dda,AC887a67f53ab0f8021a31dd0179d89352,2024-08-16T01:25:48.755Z,2024-08-16T01:26:18.755Z,2024-08-16T01:26:00.755Z,+16000000441,+12121000151,Test message 468 for inbound.,failed,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd3fa6639a0d24505.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMfc9b4463af2f6a73/Media.json""}"
SM7ed23a019cd1a1a0,AC887a67f53ab0f8021a31dd0179d89352,2025-11-02T11:47:21.975Z,2025-11-02T11:47:51.975Z,2025-11-02T11:47:33.975Z,+16000000427,+16141000449,Test message 469 for inbound.,failed,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMcac84ebf48d04072.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMce6947a538a58d0c/Media.json""}"
SM5c32ac53659db276,AC887a67f53ab0f8021a31dd0179d89352,2024-03-13T09:26:41.778Z,2024-03-13T09:27:11.778Z,2024-03-13T09:26:53.778Z,+16000000462,+16461000222,Test message 470 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM24efb40e91002b07.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7a096ea37e11a211/Media.json""}"
SM6e3305f1a09ddcf5,AC887a67f53ab0f8021a31dd0179d89352,2024-03-28T05:15:43.746Z,2024-03-28T05:16:13.746Z,2024-03-28T05:15:55.746Z,+14041000130,+16000000018,Test message 471 for outbound.,failed,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM482235a42dfb2e1c.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc7bd34b5df38001b/Media.json""}"
SM57d0da9727c702f0,AC887a67f53ab0f8021a31dd0179d89352,2025-02-28T06:17:51.514Z,2025-02-28T06:18:21.514Z,2025-02-28T06:18:03.514Z,+14151000094,+16000000364,Test message 472 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM5554437cd96356b0.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd91442b53372b9f3/Media.json""}"
SMad8da686c16152af,AC887a67f53ab0f8021a31dd0179d89352,2025-10-29T15:43:05.041Z,2025-10-29T15:43:35.041Z,2025-10-29T15:43:17.041Z,+13051000231,+16000000104,Test message 473 for outbound.,failed,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM07a9035b84c663e2.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMeb6931ac27d5974d/Media.json""}"
SMbaac8317367bf594,AC887a67f53ab0f8021a31dd0179d89352,2024-03-08T22:06:31.503Z,2024-03-08T22:07:01.503Z,2024-03-08T22:06:43.503Z,+14151000274,+16000000120,Test message 474 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMbf80aab698bdbc06.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd9f3e699cac66f79/Media.json""}"
SM57f5c9077262ae00,AC887a67f53ab0f8021a31dd0179d89352,2024-06-17T14:06:12.203Z,2024-06-17T14:06:42.203Z,2024-06-17T14:06:24.203Z,+16000000478,+16461000492,Test message 475 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1af6eee5f939b390.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4a53bd393463913b/Media.json""}"
SMc92e0c5360def305,AC887a67f53ab0f8021a31dd0179d89352,2025-03-25T20:04:21.058Z,2025-03-25T20:04:51.058Z,2025-03-25T20:04:33.058Z,+15121000461,+16000000268,Test message 476 for outbound.,failed,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMae9d787f7d20291b.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMef0d14743aef22b7/Media.json""}"
SMc120b5675450717f,AC887a67f53ab0f8021a31dd0179d89352,2024-10-26T21:20:48.516Z,2024-10-26T21:21:18.516Z,2024-10-26T21:21:00.516Z,+16000000414,+13141000219,Test message 477 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc28330206f6b5b16.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM742380a18faa43a9/Media.json""}"
SMf721db0f45be4734,AC887a67f53ab0f8021a31dd0179d89352,2023-08-30T07:43:11.444Z,2023-08-30T07:43:41.444Z,2023-08-30T07:43:23.444Z,+12131000017,+16000000355,Test message 478 for outbound.,failed,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM908d31b2cdc9883b.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM718ed4e285c2bb2d/Media.json""}"
SMe2140b759e1e9c61,AC887a67f53ab0f8021a31dd0179d89352,2025-11-10T14:40:48.446Z,2025-11-10T14:41:18.446Z,2025-11-10T14:41:00.446Z,+13141000369,+16000000173,Test message 479 for outbound.,sent,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe636b00063edcee0.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4df10c0a4ab9f983/Media.json""}"
SMa3799bcbd360d75e,AC887a67f53ab0f8021a31dd0179d89352,2023-08-28T12:33:51.809Z,2023-08-28T12:34:21.809Z,2023-08-28T12:34:03.809Z,+15031000050,+16000000180,Test message 480 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM295ee6d1cfdd6998.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMfc12a72f6a67b10e/Media.json""}"
SM2ef1923e224ed352,AC887a67f53ab0f8021a31dd0179d89352,2025-08-03T02:03:07.212Z,2025-08-03T02:03:37.212Z,2025-08-03T02:03:19.212Z,+16171000112,+16000000385,Test message 481 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4809a9ff61728dcc.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM280b529f3fbe1863/Media.json""}"
SM6faa8cc0ba918fbf,AC887a67f53ab0f8021a31dd0179d89352,2024-09-04T11:51:21.455Z,2024-09-04T11:51:51.455Z,2024-09-04T11:51:33.455Z,+13051000411,+16000000090,Test message 482 for outbound.,sent,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM515468e4d2889d68.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9bedf7da14548d53/Media.json""}"
SM16e12cb50dda3c2e,AC887a67f53ab0f8021a31dd0179d89352,2026-02-15T15:50:01.088Z,2026-02-15T15:50:31.088Z,2026-02-15T15:50:13.088Z,+16000000466,+19171000495,Test message 483 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM982f30418f1847ee.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMb83798b5bd75b793/Media.json""}"
SMf4fc9e8e1d7f36bd,AC887a67f53ab0f8021a31dd0179d89352,2023-05-11T00:59:52.578Z,2023-05-11T01:00:22.578Z,2023-05-11T01:00:04.578Z,+16000000089,+19171000435,Test message 484 for inbound.,failed,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMce8c0cd2e8f7b333.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMf8155272a029d5e5/Media.json""}"
SM12b0a95df6562f31,AC887a67f53ab0f8021a31dd0179d89352,2023-12-25T04:47:48.378Z,2023-12-25T04:48:18.378Z,2023-12-25T04:48:00.378Z,+16000000458,+16461000237,Test message 485 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4f72877ef2fd3d19.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM10113c579540ed30/Media.json""}"
SM045103400cbcd47f,AC887a67f53ab0f8021a31dd0179d89352,2025-07-09T01:46:15.558Z,2025-07-09T01:46:45.558Z,2025-07-09T01:46:27.558Z,+17021000158,+16000000069,Test message 486 for outbound.,failed,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMbbacd72037724436.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8c9d96fa30c3c2cb/Media.json""}"
SM7d664d546a017896,AC887a67f53ab0f8021a31dd0179d89352,2023-08-27T17:15:38.488Z,2023-08-27T17:16:08.488Z,2023-08-27T17:15:50.488Z,+19171000270,+16000000030,Test message 487 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM3d0eac3c7dd72242.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7b3e127cea0f8c51/Media.json""}"
SM66264220d65c3a03,AC887a67f53ab0f8021a31dd0179d89352,2025-12-30T06:34:05.726Z,2025-12-30T06:34:35.726Z,2025-12-30T06:34:17.726Z,+16171000082,+16000000329,Test message 488 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM47d002428b8292e5.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMec8bbcb7bcacb4ec/Media.json""}"
SMd8397a35b0c457ef,AC887a67f53ab0f8021a31dd0179d89352,2025-08-01T12:12:07.822Z,2025-08-01T12:12:37.822Z,2025-08-01T12:12:19.822Z,+16000000030,+15121000146,Test message 489 for inbound.,sent,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM3a147f57b3a968d6.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9f219685265ac575/Media.json""}"
SMace56b8062ab1616,AC887a67f53ab0f8021a31dd0179d89352,2025-09-03T15:50:14.597Z,2025-09-03T15:50:44.597Z,2025-09-03T15:50:26.597Z,+16000000173,+16171000412,Test message 490 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd6cd9be5c8c822bb.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0e8cbdee7e3ea973/Media.json""}"
SM1f536cfca325ceb1,AC887a67f53ab0f8021a31dd0179d89352,2023-05-05T00:42:38.508Z,2023-05-05T00:43:08.508Z,2023-05-05T00:42:50.508Z,+16000000196,+13051000081,Test message 491 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM344d25cd8d698cd5.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1b2934195b1879ab/Media.json""}"
SM6c4614352c557d5f,AC887a67f53ab0f8021a31dd0179d89352,2023-12-15T17:36:56.398Z,2023-12-15T17:37:26.398Z,2023-12-15T17:37:08.398Z,+14041000205,+16000000225,Test message 492 for outbound.,failed,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8b3cafb2afb82d85.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM27d46b3aec9db013/Media.json""}"
SM9f94f9a0ecdac8c1,AC887a67f53ab0f8021a31dd0179d89352,2023-11-20T23:08:12.245Z,2023-11-20T23:08:42.245Z,2023-11-20T23:08:24.245Z,+12121000001,+16000000274,Test message 493 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1327743f7a2137f6.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM198167575bed8b56/Media.json""}"
SMbb5f4635b901b974,AC887a67f53ab0f8021a31dd0179d89352,2024-02-24T20:52:35.196Z,2024-02-24T20:53:05.196Z,2024-02-24T20:52:47.196Z,+16000000236,+16171000457,Test message 494 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM925c3d9823fb79aa.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM6550d2254653766b/Media.json""}"
SM2fa88a29276b8e02,AC887a67f53ab0f8021a31dd0179d89352,2026-03-07T01:20:36.789Z,2026-03-07T01:21:06.789Z,2026-03-07T01:20:48.789Z,+16461000357,+16000000233,Test message 495 for outbound.,sent,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0986b041bc46a44d.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8a61ec677111a73b/Media.json""}"
SM61a643a97a1b975b,AC887a67f53ab0f8021a31dd0179d89352,2024-09-15T22:27:51.859Z,2024-09-15T22:28:21.859Z,2024-09-15T22:28:03.859Z,+16000000454,+12131000227,Test message 496 for inbound.,sent,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1ffdab6bbc4994ab.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM6f455867717220b6/Media.json""}"
SMbb4ae9dfec519b96,AC887a67f53ab0f8021a31dd0179d89352,2023-09-24T12:45:45.990Z,2023-09-24T12:46:15.990Z,2023-09-24T12:45:57.990Z,+16000000369,+13051000276,Test message 497 for inbound.,failed,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM494834a9821fb8c0.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM513c421ee7168ba7/Media.json""}"
SM8d3e66000fbaab80,AC887a67f53ab0f8021a31dd0179d89352,2024-12-10T15:42:47.283Z,2024-12-10T15:43:17.283Z,2024-12-10T15:42:59.283Z,+12131000437,+16000000192,Test message 498 for outbound.,sent,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM23f2a39da5f018bf.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7ab04eadd8c05464/Media.json""}"
SM072dbb96cc70540c,AC887a67f53ab0f8021a31dd0179d89352,2023-05-11T03:09:37.396Z,2023-05-11T03:10:07.396Z,2023-05-11T03:09:49.396Z,+16000000454,+16461000417,Test message 499 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM31563a5a804dd1bc.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM278e1099b26d7274/Media.json""}"
SM5fed81086c6a2d23,AC887a67f53ab0f8021a31dd0179d89352,2024-02-08T09:41:19.478Z,2024-02-08T09:41:49.478Z,2024-02-08T09:41:31.478Z,+19171000105,+16000000019,Test message 500 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8a69a9e623883efd.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM209e0c74b99ae967/Media.json""}"
SM3e980cc4dd2b7a90,AC887a67f53ab0f8021a31dd0179d89352,2023-11-29T18:40:16.633Z,2023-11-29T18:40:46.633Z,2023-11-29T18:40:28.633Z,+16000000329,+14041000145,Test message 501 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMed40591f5c6af9ec.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM3b2856f4dda49ee5/Media.json""}"
SM7c9b9309147909f0,AC887a67f53ab0f8021a31dd0179d89352,2024-12-23T18:05:14.632Z,2024-12-23T18:05:44.632Z,2024-12-23T18:05:26.632Z,+16461000057,+16000000200,Test message 502 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7c7a5fb29d99fb35.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM2a50c7e43f162637/Media.json""}"
SM1b4ee4aa9f2cb366,AC887a67f53ab0f8021a31dd0179d89352,2023-10-16T23:37:32.183Z,2023-10-16T23:38:02.183Z,2023-10-16T23:37:44.183Z,+16000000040,+13121000498,Test message 503 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe9ec3a49d3e97882.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM3740b6b40135174d/Media.json""}"
SM1284cfcdbb45eebd,AC887a67f53ab0f8021a31dd0179d89352,2025-08-16T13:38:35.642Z,2025-08-16T13:39:05.642Z,2025-08-16T13:38:47.642Z,+16000000413,+15031000440,Test message 504 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4f3462957ff75e4d.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0271ebc10cb806f3/Media.json""}"
SM2d43c7846d44f864,AC887a67f53ab0f8021a31dd0179d89352,2024-11-21T03:52:23.880Z,2024-11-21T03:52:53.880Z,2024-11-21T03:52:35.880Z,+15031000305,+16000000096,Test message 505 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM988ba10bd42bde19.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM63fa2adbd9ff1b03/Media.json""}"
SMd5dbd7c3bf5de4c3,AC887a67f53ab0f8021a31dd0179d89352,2025-04-22T14:08:20.950Z,2025-04-22T14:08:50.950Z,2025-04-22T14:08:32.950Z,+16000000285,+12121000091,Test message 506 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM29cc20538db1155c.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMcc89d2f9b1cc0467/Media.json""}"
SM85ee37a63e726942,AC887a67f53ab0f8021a31dd0179d89352,2024-03-14T15:13:56.045Z,2024-03-14T15:14:26.045Z,2024-03-14T15:14:08.045Z,+16000000082,+12131000287,Test message 507 for inbound.,failed,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8a02cb1b78e5a780.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7db017ba65637b37/Media.json""}"
SM4451aaa332a9674d,AC887a67f53ab0f8021a31dd0179d89352,2025-11-14T00:08:03.504Z,2025-11-14T00:08:33.504Z,2025-11-14T00:08:15.504Z,+16000000115,+15121000191,Test message 508 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM6e85b8add700dd21.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM2be50f6347831650/Media.json""}"
SM7df814fad84ef40a,AC887a67f53ab0f8021a31dd0179d89352,2023-07-05T00:28:54.521Z,2023-07-05T00:29:24.521Z,2023-07-05T00:29:06.521Z,+16000000015,+16141000389,Test message 509 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9768f670bbc06f9b.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMfb88135bb4fb2636/Media.json""}"
SMcedf727cd4fe8369,AC887a67f53ab0f8021a31dd0179d89352,2026-03-20T17:26:29.303Z,2026-03-20T17:26:59.303Z,2026-03-20T17:26:41.303Z,+14151000364,+16000000108,Test message 510 for outbound.,sent,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM69883c4ddd2071d3.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM771e77c6fadbdcdf/Media.json""}"
SM41b3ea36a2fa2621,AC887a67f53ab0f8021a31dd0179d89352,2024-02-15T19:44:16.847Z,2024-02-15T19:44:46.847Z,2024-02-15T19:44:28.847Z,+16000000216,+19171000420,Test message 511 for inbound.,failed,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9d8f5a7a9f2105c5.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM02d6e12d3ade786f/Media.json""}"
SM744c83d0024dd784,AC887a67f53ab0f8021a31dd0179d89352,2023-08-05T06:58:15.044Z,2023-08-05T06:58:45.044Z,2023-08-05T06:58:27.044Z,+16141000044,+16000000418,Test message 512 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM3090500800cd5663.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMf00d9ebf7bdf60b2/Media.json""}"
SMfa4263fc7a5e89ad,AC887a67f53ab0f8021a31dd0179d89352,2025-01-31T13:44:05.177Z,2025-01-31T13:44:35.177Z,2025-01-31T13:44:17.177Z,+16000000248,+15121000101,Test message 513 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9676c79385152331.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM738cc50c53d2f680/Media.json""}"
SM146fe6f940de9319,AC887a67f53ab0f8021a31dd0179d89352,2023-10-22T05:23:07.422Z,2023-10-22T05:23:37.422Z,2023-10-22T05:23:19.422Z,+16000000439,+12131000317,Test message 514 for inbound.,failed,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM453bd74889d2108c.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd58c0f6db21df850/Media.json""}"
SMa4931bc189b1d5d3,AC887a67f53ab0f8021a31dd0179d89352,2023-06-10T14:48:34.615Z,2023-06-10T14:49:04.615Z,2023-06-10T14:48:46.615Z,+16141000329,+16000000092,Test message 515 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0e32203d72d1fea2.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1ee79431ec8e2294/Media.json""}"
SMbe4133b81c293fb5,AC887a67f53ab0f8021a31dd0179d89352,2025-10-30T08:14:24.891Z,2025-10-30T08:14:54.891Z,2025-10-30T08:14:36.891Z,+16000000048,+12121000121,Test message 516 for inbound.,sent,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMca36ecd05c481713.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM39d3eb16a27fd3cc/Media.json""}"
SMcc659892d8618081,AC887a67f53ab0f8021a31dd0179d89352,2025-04-02T03:46:32.556Z,2025-04-02T03:47:02.556Z,2025-04-02T03:46:44.556Z,+16000000432,+15121000341,Test message 517 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM3f8ee33c735d1be6.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9dcb5cff62a781c3/Media.json""}"
SMba64f8089abff260,AC887a67f53ab0f8021a31dd0179d89352,2026-02-03T19:59:45.394Z,2026-02-03T20:00:15.394Z,2026-02-03T19:59:57.394Z,+15121000251,+16000000447,Test message 518 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM2afe202debafdbf2.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMb205b7eca6343197/Media.json""}"
